date,staff_id,shift,available,preferred_shift,availability_reason
2023-09-10,S001,Lunch,False,Flexible,Personal
2023-09-10,S001,Dinner,True,Flexible,Regular availability
2023-09-11,S001,Lunch,True,Flexible,Regular availability
2023-09-11,S001,Dinner,True,Flexible,Regular availability
2023-09-12,S001,Lunch,True,Flexible,Regular availability
2023-09-12,S001,Dinner,True,Flexible,Regular availability
2023-09-13,S001,Lunch,True,Flexible,Regular availability
2023-09-13,S001,Dinner,True,Flexible,Regular availability
2023-09-14,S001,Lunch,True,Flexible,Regular availability
2023-09-14,S001,Dinner,True,Flexible,Regular availability
2023-09-15,S001,Lunch,True,Flexible,Regular availability
2023-09-15,S001,Dinner,True,Flexible,Regular availability
2023-09-16,S001,Lunch,True,Flexible,Regular availability
2023-09-16,S001,Dinner,True,Flexible,Regular availability
2023-09-17,S001,Lunch,True,Flexible,Regular availability
2023-09-17,S001,Dinner,True,Flexible,Regular availability
2023-09-18,S001,Lunch,True,Flexible,Regular availability
2023-09-18,S001,Dinner,False,Flexible,Personal
2023-09-19,S001,Lunch,True,Flexible,Regular availability
2023-09-19,S001,Dinner,True,Flexible,Regular availability
2023-09-20,S001,Lunch,True,Flexible,Regular availability
2023-09-20,S001,Dinner,True,Flexible,Regular availability
2023-09-21,S001,Lunch,False,Flexible,Personal
2023-09-21,S001,Dinner,False,Flexible,Personal
2023-09-22,S001,Lunch,True,Flexible,Regular availability
2023-09-22,S001,Dinner,True,Flexible,Regular availability
2023-09-23,S001,Lunch,True,Flexible,Regular availability
2023-09-23,S001,Dinner,True,Flexible,Regular availability
2023-09-24,S001,Lunch,True,Flexible,Regular availability
2023-09-24,S001,Dinner,True,Flexible,Regular availability
2023-09-25,S001,Lunch,True,Flexible,Regular availability
2023-09-25,S001,Dinner,True,Flexible,Regular availability
2023-09-26,S001,Lunch,False,Flexible,Time off
2023-09-26,S001,Dinner,True,Flexible,Regular availability
2023-09-27,S001,Lunch,True,Flexible,Regular availability
2023-09-27,S001,Dinner,True,Flexible,Regular availability
2023-09-28,S001,Lunch,True,Flexible,Regular availability
2023-09-28,S001,Dinner,True,Flexible,Regular availability
2023-09-29,S001,Lunch,True,Flexible,Regular availability
2023-09-29,S001,Dinner,False,Flexible,Sickness
2023-09-30,S001,Lunch,True,Flexible,Regular availability
2023-09-30,S001,Dinner,True,Flexible,Regular availability
2023-10-01,S001,Lunch,True,Flexible,Regular availability
2023-10-01,S001,Dinner,False,Flexible,School
2023-10-02,S001,Lunch,True,Flexible,Regular availability
2023-10-02,S001,Dinner,True,Flexible,Regular availability
2023-10-03,S001,Lunch,True,Flexible,Regular availability
2023-10-03,S001,Dinner,True,Flexible,Regular availability
2023-10-04,S001,Lunch,True,Flexible,Regular availability
2023-10-04,S001,Dinner,True,Flexible,Regular availability
2023-10-05,S001,Lunch,True,Flexible,Regular availability
2023-10-05,S001,Dinner,True,Flexible,Regular availability
2023-10-06,S001,Lunch,True,Flexible,Regular availability
2023-10-06,S001,Dinner,True,Flexible,Regular availability
2023-10-07,S001,Lunch,True,Flexible,Regular availability
2023-10-07,S001,Dinner,True,Flexible,Regular availability
2023-10-08,S001,Lunch,True,Flexible,Regular availability
2023-10-08,S001,Dinner,True,Flexible,Regular availability
2023-10-09,S001,Lunch,True,Flexible,Regular availability
2023-10-09,S001,Dinner,True,Flexible,Regular availability
2023-10-10,S001,Lunch,True,Flexible,Regular availability
2023-10-10,S001,Dinner,False,Flexible,Time off
2023-10-11,S001,Lunch,False,Flexible,Time off
2023-10-11,S001,Dinner,True,Flexible,Regular availability
2023-10-12,S001,Lunch,True,Flexible,Regular availability
2023-10-12,S001,Dinner,True,Flexible,Regular availability
2023-10-13,S001,Lunch,True,lunch,Regular availability
2023-10-13,S001,dinner,True,Flexible,Regular availability
2023-10-14,S001,Lunch,True,Flexible,Regular availability
2023-10-14,S001,Dinner,True,Flexible,Regular availability
2023-10-15,S001,Lunch,True,Flexible,Regular availability
2023-10-15,S001,Dinner,False,Flexible,School
2023-10-16,S001,Lunch,True,Flexible,Regular availability
2023-10-16,S001,Dinner,True,Flexible,Regular availability
2023-10-17,S001,Lunch,True,Flexible,Regular availability
2023-10-17,S001,Dinner,True,Flexible,Regular availability
2023-10-18,S001,Lunch,False,Flexible,Personal
2023-10-18,S001,Dinner,True,Flexible,Regular availability
2023-10-19,S001,Lunch,True,Flexible,Regular availability
2023-10-19,S001,Dinner,False,Flexible,Sickness
2023-10-20,S001,Lunch,True,Flexible,Regular availability
2023-10-20,S001,Dinner,True,Flexible,Regular availability
2023-10-21,S001,Lunch,True,Flexible,Regular availability
2023-10-21,S001,Dinner,True,Flexible,Regular availability
2023-10-22,S001,Lunch,True,Flexible,Regular availability
2023-10-22,S001,Dinner,True,Flexible,Regular availability
2023-10-23,S001,Lunch,False,Flexible,Time off
2023-10-23,S001,Dinner,True,Flexible,Regular availability
2023-10-24,S001,Lunch,True,Flexible,Regular availability
2023-10-24,S001,Dinner,True,Flexible,Regular availability
2023-10-25,S001,Lunch,True,Flexible,Regular availability
2023-10-25,S001,Dinner,True,Flexible,Regular availability
2023-10-26,S001,Lunch,True,Flexible,Regular availability
2023-10-26,S001,Dinner,True,Flexible,Regular availability
2023-10-27,S001,Lunch,True,Flexible,Regular availability
2023-10-27,S001,Dinner,True,Flexible,Regular availability
2023-10-28,S001,Lunch,True,Flexible,Regular availability
2023-10-28,S001,Dinner,True,Flexible,Regular availability
2023-10-29,S001,Lunch,True,Flexible,Regular availability
2023-10-29,S001,Dinner,True,Flexible,Regular availability
2023-10-30,S001,Lunch,True,Flexible,Regular availability
2023-10-30,S001,Dinner,True,Flexible,Regular availability
2023-10-31,S001,Lunch,True,Flexible,Regular availability
2023-10-31,S001,Dinner,False,Flexible,Time off
2023-11-01,S001,Lunch,True,Flexible,Regular availability
2023-11-01,S001,Dinner,True,Lunch,Regular availability
2023-11-02,S001,Lunch,True,Flexible,Regular availability
2023-11-02,S001,Dinner,False,Flexible,Personal
2023-11-03,S001,Lunch,True,Flexible,Regular availability
2023-11-03,S001,Dinner,True,Flexible,Regular availability
2023-11-04,S001,Lunch,True,,Regular availability
2023-11-04,S001,Dinner,True,Flexible,Regular availability
2023-11-05,S001,Lunch,True,Flexible,Regular availability
2023-11-05,S001,Dinner,True,Flexible,Regular availability
2023-11-06,S001,Lunch,True,Flexible,Regular availability
2023-11-06,S001,Dinner,True,Flexible,Regular availability
2023-11-07,S001,Lunch,True,Flexible,Regular availability
2023-11-07,S001,Dinner,True,Flexible,Regular availability
2023-11-08,S001,Lunch,True,Flexible,Regular availability
2023-11-08,S001,Dinner,True,Flexible,Regular availability
2023-11-09,S001,Lunch,True,Flexible,Regular availability
2023-11-09,S001,Dinner,True,Flexible,Regular availability
2023-11-10,S001,Lunch,True,Flexible,Regular availability
2023-11-10,S001,Dinner,True,Flexible,Regular availability
2023-11-11,S001,Lunch,True,Flexible,Regular availability
2023-11-11,S001,Dinner,False,Flexible,Personal
2023-11-12,S001,Lunch,True,Flexible,Regular availability
2023-11-12,S001,Dinner,True,Flexible,Regular availability
2023-11-13,S001,Lunch,True,Flexible,Regular availability
2023-11-13,S001,Dinner,True,Flexible,Regular availability
2023-11-14,S001,Lunch,True,Flexible,Regular availability
2023-11-14,S001,Dinner,True,Flexible,Regular availability
2023-11-15,S001,Lunch,True,Flexible,Regular availability
2023-11-15,S001,Dinner,True,Flexible,Regular availability
2023-11-16,S001,Lunch,True,Flexible,Regular availability
2023-11-16,S001,Dinner,True,Flexible,Regular availability
2023-11-17,S001,Lunch,True,Flexible,Regular availability
2023-11-17,S001,Dinner,True,Flexible,Regular availability
2023-11-18,S001,Lunch,False,Flexible,School
2023-11-18,S001,Dinner,True,Flexible,Regular availability
2023-11-19,S001,Lunch,True,Flexible,Regular availability
2023-11-19,S001,Dinner,True,Flexible,Regular availability
2023-11-20,S001,Lunch,True,Flexible,Regular availability
2023-11-20,S001,Dinner,True,Flexible,Regular availability
2023-11-21,S001,Lunch,True,Flexible,Regular availability
2023-11-21,S001,Dinner,True,Flexible,Regular availability
2023-11-22,S001,Lunch,True,Flexible,Regular availability
2023-11-22,S001,Dinner,True,Flexible,Regular availability
2023-11-23,S001,Lunch,False,Flexible,Time off
2023-11-23,S001,Dinner,True,Flexible,Regular availability
2023-11-24,S001,Lunch,True,Flexible,Regular availability
2023-11-24,S001,Dinner,True,Flexible,Regular availability
2023-11-25,S001,Lunch,True,Flexible,Regular availability
2023-11-25,S001,Dinner,True,Flexible,Regular availability
2023-11-26,S001,Lunch,True,Flexible,Regular availability
2023-11-26,S001,Dinner,True,Flexible,Regular availability
2023-11-27,S001,Lunch,True,Flexible,Regular availability
2023-11-27,S001,Dinner,True,Flexible,Regular availability
2023-11-28,S001,Lunch,True,Flexible,Regular availability
2023-11-28,S001,Dinner,False,Flexible,Time off
2023-11-29,S001,Lunch,True,Flexible,Regular availability
2023-11-29,S001,Dinner,True,Flexible,Regular availability
2023-11-30,S001,Lunch,True,Flexible,Regular availability
2023-11-30,S001,Dinner,True,Flexible,Regular availability
2023-12-01,S001,Lunch,True,Flexible,Regular availability
2023-12-01,S001,Dinner,True,Flexible,Regular availability
2023-12-02,S001,Lunch,True,Flexible,Regular availability
2023-12-02,S001,Dinner,True,Flexible,Regular availability
2023-12-03,S001,Lunch,True,Flexible,Regular availability
2023-12-03,S001,Dinner,Unavailable,Flexible,Regular availability
2023-12-04,S001,Lunch,True,Flexible,Regular availability
2023-12-04,S001,Dinner,True,Flexible,Regular availability
2023-12-05,S001,Lunch,True,Flexible,Regular availability
2023-12-05,S001,Dinner,True,Flexible,Regular availability
2023-12-06,S001,Lunch,True,Flexible,Regular availability
2023-12-06,S001,Dinner,True,Flexible,Regular availability
2023-12-07,S001,Lunch,True,Flexible,Regular availability
2023-12-07,S001,Dinner,True,Flexible,Regular availability
2023-12-08,S001,Lunch,True,Flexible,Regular availability
2023-12-08,S001,Dinner,True,Flexible,Regular availability
2023-12-09,S001,Lunch,True,Flexible,Regular availability
2023-12-09,S001,Dinner,True,Flexible,Regular availability
2023-12-10,S001,Lunch,True,Flexible,Regular availability
2023-12-10,S001,Dinner,True,Flexible,Regular availability
2023-12-11,S001,Lunch,True,Flexible,Regular availability
2023-12-11,S001,Dinner,True,Flexible,Regular availability
2023-12-12,S001,Lunch,True,Flexible,Regular availability
2023-12-12,S001,Dinner,True,Flexible,Regular availability
2023-12-13,S001,Lunch,True,Flexible,Regular availability
2023-12-13,S001,Dinner,True,Flexible,Regular availability
2023-12-14,S001,Lunch,True,Flexible,Regular availability
2023-12-14,S001,Dinner,True,Flexible,Regular availability
2023-12-15,S001,Lunch,True,Flexible,Regular availability
2023-12-15,S001,Dinner,True,Flexible,Regular availability
2023-12-16,S001,Lunch,True,Flexible,Regular availability
2023-12-16,S001,Dinner,True,Flexible,Regular availability
2023-12-17,S001,Lunch,True,Flexible,Regular availability
2023-12-17,S001,Dinner,True,Flexible,Regular availability
2023-12-18,S001,Lunch,True,Flexible,Regular availability
2023-12-18,S001,Dinner,True,Flexible,Regular availability
2023-12-19,S001,Lunch,True,Flexible,Regular availability
2023-12-19,S001,Dinner,True,Flexible,Regular availability
2023-12-20,S001,Lunch,True,Flexible,Regular availability
2023-12-20,S001,Dinner,True,Flexible,Regular availability
2023-12-21,S001,Lunch,True,Flexible,Regular availability
2023-12-21,S001,Dinner,True,Flexible,Regular availability
2023-12-22,S001,Lunch,True,Flexible,Regular availability
2023-12-22,S001,Dinner,True,Flexible,Regular availability
2023-12-23,S001,Lunch,True,Dinner,Regular availability
2023-12-23,S001,Dinner,True,Flexible,Regular availability
2023-12-24,S001,Lunch,True,Flexible,Regular availability
2023-12-24,S001,Dinner,True,Flexible,Regular availability
2023-12-25,S001,Lunch,True,Flexible,Regular availability
2023-12-25,S001,Dinner,False,Flexible,Personal
2023-12-26,S001,Lunch,True,Flexible,Regular availability
2023-12-26,S001,Dinner,False,Flexible,Personal
2023-12-27,S001,Lunch,True,Flexible,Regular availability
2023-12-27,S001,Dinner,True,Flexible,Regular availability
2023-12-28,S001,Lunch,True,Flexible,Regular availability
2023-12-28,S001,Dinner,True,Flexible,Regular availability
2023-12-29,S001,Lunch,True,Flexible,Regular availability
2023-12-29,S001,Dinner,True,Flexible,Regular availability
2023-12-30,S001,Lunch,False,Flexible,Personal
2023-12-30,S001,Dinner,True,Flexible,Regular availability
2023-12-31,S001,Lunch,False,Flexible,Time off
2023-12-31,S001,Dinner,True,Flexible,Regular availability
2024-01-01,S001,Lunch,True,Flexible,Regular availability
2024-01-01,S001,Dinner,True,,Regular availability
2024-01-02,S001,Lunch,True,Flexible,Regular availability
2024-01-02,S001,Dinner,True,Flexible,Regular availability
2024-01-03,S001,Lunch,True,Flexible,Regular availability
2024-01-03,S001,Dinner,True,Flexible,Regular availability
2024-01-04,S001,Lunch,True,Flexible,Regular availability
2024-01-04,S001,Dinner,True,Flexible,Regular availability
2024-01-05,S001,Lunch,True,Flexible,Regular availability
2024-01-05,S001,Dinner,True,Flexible,Regular availability
2024-01-06,S001,Lunch,True,Flexible,Regular availability
2024-01-06,S001,Dinner,True,Flexible,Regular availability
2024-01-07,S001,Lunch,True,Flexible,Regular availability
2024-01-07,S001,Dinner,True,Flexible,Regular availability
2024-01-08,S001,Lunch,True,Flexible,Regular availability
2024-01-08,S001,Dinner,True,Flexible,Regular availability
2024-01-09,S001,Lunch,True,Flexible,Regular availability
2024-01-09,S001,Dinner,True,Lunch,Regular availability
2024-01-10,S001,Lunch,True,Flexible,Regular availability
2024-01-10,S001,Dinner,True,Flexible,Regular availability
2024-01-11,S001,Lunch,True,Flexible,Regular availability
2024-01-11,S001,Dinner,True,Flexible,Regular availability
2024-01-12,S001,Lunch,True,Flexible,Regular availability
2024-01-12,S001,Dinner,False,Flexible,Time off
2024-01-13,S001,Lunch,True,Flexible,Regular availability
2024-01-13,S001,Dinner,True,Flexible,Regular availability
2024-01-14,S001,Lunch,True,Flexible,Regular availability
2024-01-14,S001,Dinner,False,Flexible,School
2024-01-15,S001,Lunch,True,Flexible,Regular availability
2024-01-15,S001,Dinner,False,Flexible,Time off
2024-01-16,S001,Lunch,False,Flexible,School
2024-01-16,S001,Dinner,True,Flexible,Regular availability
2024-01-17,S001,Lunch,True,Flexible,Regular availability
2024-01-17,S001,Dinner,True,Flexible,Regular availability
2024-01-18,S001,Lunch,False,Flexible,Personal
2024-01-18,S001,Dinner,True,Flexible,Regular availability
2024-01-19,S001,Lunch,False,Flexible,Personal
2024-01-19,S001,Dinner,True,Flexible,Regular availability
2024-01-20,S001,Lunch,False,Flexible,Time off
2024-01-20,S001,Dinner,True,Flexible,Regular availability
2024-01-21,S001,Lunch,True,Flexible,Regular availability
2024-01-21,S001,Dinner,True,Flexible,Regular availability
2024-01-22,S001,Lunch,False,Flexible,Personal
2024-01-22,S001,Dinner,True,Flexible,Regular availability
2024-01-23,S001,Lunch,True,Flexible,Regular availability
2024-01-23,S001,Dinner,True,Lunch,Regular availability
2024-01-24,S001,Lunch,True,Flexible,Regular availability
2024-01-24,S001,Dinner,True,Flexible,Regular availability
2024-01-25,S001,Lunch,True,Flexible,Regular availability
2024-01-25,S001,Dinner,True,DINNER,Regular availability
2024-01-26,S001,Lunch,True,Flexible,Regular availability
2024-01-26,S001,Dinner,True,Flexible,Regular availability
2024-01-27,S001,Lunch,True,Flexible,Regular availability
2024-01-27,S001,Dinner,True,Flexible,Regular availability
2024-01-28,S001,Lunch,True,Flexible,Regular availability
2024-01-28,S001,Dinner,True,Flexible,Regular availability
2024-01-29,S001,Lunch,False,Flexible,Time off
2024-01-29,S001,Dinner,True,Flexible,Regular availability
2024-01-30,S001,Lunch,True,Flexible,Regular availability
2024-01-30,S001,Dinner,True,Flexible,Regular availability
2024-01-31,S001,Lunch,True,Flexible,Regular availability
2024-01-31,S001,Dinner,True,Flexible,Regular availability
2024-02-01,S001,Lunch,True,Flexible,Regular availability
2024-02-01,S001,Dinner,True,Flexible,Regular availability
2024-02-02,S001,Lunch,True,Flexible,Regular availability
2024-02-02,S001,Dinner,True,Flexible,Regular availability
2024-02-03,S001,Lunch,True,Flexible,Regular availability
2024-02-03,S001,Dinner,True,Flexible,Regular availability
2024-02-04,S001,Lunch,True,Flexible,Regular availability
2024-02-04,S001,Dinner,True,Flexible,Regular availability
2024-02-05,S001,Lunch,True,Flexible,Regular availability
2024-02-05,S001,Dinner,True,Flexible,Regular availability
2024-02-06,S001,Lunch,False,Flexible,Time off
2024-02-06,S001,Dinner,True,Flexible,Regular availability
