date,day_of_week,shift,weekend,expected_orders,expected_sales,required_chefs,required_servers,estimated_labor_budget
2025-02-12,Wednesday,Dinner,False,71,1353.82,4,4.0,1255.69
2025-02-13,Thursday,Lunch,False,59,1279.37,2,3.0,495.18
2025-02-13,Thursday,Dinner,False,69,1560.71,3,4.0,1105.69
2025-02-14,Friday,Lunch,False,64,1332.26,2,3.0,495.18
2025-02-14,Friday,Dinner,False,167,3207.09,5,7.0,1750.46
2025-02-15,Saturday,Lunch,True,35,619.27,1,2.0,383.9
2025-02-15,Saturday,Dinner,True,77,1304.36,4,5.0,1370.62
2025-02-16,Sunday,Lunch,True,48,869.89,2,2.0,483.9
2025-02-16,Sunday,Dinner,True,58,1187.75,3,5.0,1220.62
2025-02-17,Monday,Lunch,False,26,487.72,1,1.0,241.95
2025-02-17,Monday,Dinner,False,67,1164.02,3,4.0,1105.69
2025-02-18,Tuesday,Lunch,False,39,841.49,1,2.0,318.56
2025-02-18,Tuesday,Dinner,False,54,867.97,3,3.0,990.77
2025-02-19,Wednesday,Lunch,False,33,906.94,1,2.0,318.56
2025-02-19,Wednesday,Dinner,False,89,1446.45,4,5.0,1370.62
2025-02-20,Thursday,Lunch,False,54,1097.43,2,2.0,418.56
2025-02-20,Thursday,Dinner,False,91,1664.32,4,5.0,1370.62
2025-02-21,Friday,Lunch,False,65,1278.64,2,3.0,495.18
2025-02-21,Friday,Dinner,False,111,2193.68,5,5.0,1520.62
2025-02-22,Saturday,Lunch,True,39,731.81,1,2.0,383.9
2025-02-22,Saturday,Dinner,True,83,1536.36,4,5.0,1370.62
2025-02-23,Sunday,Lunch,True,44,887.46,2,2.0,483.9
2025-02-23,Sunday,Dinner,True,87,0.0,4,6.0,1485.54
2025-02-24,Monday,Lunch,False,31,610.88,1,2.0,318.56
2025-02-24,Monday,Dinner,False,51,1069.01,3,3.0,990.77
2025-02-25,Tuesday,Lunch,False,33,641.39,1,2.0,318.56
2025-02-25,Tuesday,Dinner,False,66,1463.31,3,4.0,1105.69
2025-02-26,Wednesday,Lunch,False,52,1216.44,2,2.0,418.56
2025-02-26,Wednesday,Dinner,False,66,1326.57,3,4.0,1105.69
2025-02-27,Thursday,Lunch,False,45,722.13,2,2.0,418.56
2025-02-27,Thursday,Dinner,False,67,1287.32,3,4.0,1105.69
2025-02-28,Friday,Lunch,False,74,1695.1,3,3.0,595.18
2025-02-28,Friday,Dinner,False,128,2334.16,5,6.0,1635.54
2025-03-01,Saturday,Lunch,True,75,1413.59,3,3.0,660.51
2025-03-01,Saturday,Dinner,True,103,2604.09,5,6.0,1635.54
2025-03-02,Sunday,Lunch,True,43,1000.23,2,2.0,483.9
2025-03-02,Sunday,Dinner,True,95,2249.38,5,6.0,1635.54
2025-03-03,Monday,Lunch,False,33,599.27,1,2.0,318.56
2025-03-03,Monday,Dinner,False,59,986.01,3,4.0,1105.69
2025-03-04,Tuesday,Lunch,False,26,458.71,1,1.0,241.95
2025-03-04,Tuesday,Dinner,False,60,997.89,3,4.0,1105.69
2025-03-05,Wednesday,Lunch,False,32,769.1,1,2.0,318.56
2025-03-05,Wednesday,Dinner,False,101,2078.81,4,5.0,1370.62
2025-03-06,Thursday,Lunch,False,45,966.44,2,2.0,418.56
2025-03-06,Thursday,Dinner,False,104,2144.17,4,5.0,1370.62
2025-03-07,Friday,Lunch,False,61,1361.19,2,3.0,495.18
2025-03-07,Friday,Dinner,False,75,1666.34,4,4.0,1255.69
2025-03-08,Saturday,Lunch,True,83,1433.86,4,3.0,760.51
2025-03-08,Saturday,Dinner,True,139,2648.66,5,7.0,1750.46
2025-03-09,Sunday,Lunch,True,56,1264.15,2,3.0,560.51
2025-03-09,Sunday,Dinner,True,69,1411.32,3,5.0,1220.62
2025-03-10,Monday,Lunch,False,49,786.58,2,2.0,418.56
2025-03-10,Monday,Dinner,False,66,1460.7,3,4.0,1105.69
2025-03-11,Tuesday,Lunch,False,40,839.2,1,2.0,318.56
2025-03-11,Tuesday,Dinner,False,82,1621.03,4,4.0,1255.69
2025-03-12,Wednesday,Lunch,False,42,755.24,1,2.0,318.56
2025-03-12,Wednesday,Dinner,False,87,1598.01,4,5.0,1370.62
2025-03-13,Thursday,Lunch,False,64,1437.05,3,3.0,595.18
2025-03-13,Thursday,Dinner,False,88,1938.67,4,5.0,1370.62
2025-03-14,Friday,Lunch,False,81,1591.09,4,3.0,695.18
2025-03-14,Friday,Dinner,False,110,1956.44,5,5.0,1520.62
2025-03-15,Saturday,Lunch,True,81,1174.92,4,3.0,760.51
2025-03-15,Saturday,Dinner,True,97,1823.79,4,6.0,1485.54
2025-03-16,Sunday,Lunch,True,50,977.66,2,2.0,483.9
2025-03-16,Sunday,Dinner,True,95,1766.03,4,6.0,1485.54
2025-03-17,Monday,Lunch,False,27,633.03,1,1.0,241.95
2025-03-17,Monday,Dinner,False,57,1258.4,3,4.0,1105.69
2025-03-18,Tuesday,Lunch,False,41,805.53,1,2.0,318.56
2025-03-18,Tuesday,Dinner,False,74,1324.21,4,4.0,1255.69
2025-03-19,Wednesday,Lunch,False,31,729.27,1,2.0,318.56
2025-03-19,Wednesday,Dinner,False,93,1512.25,4,5.0,1370.62
2025-03-20,Thursday,Lunch,False,56,836.2,2,3.0,495.18
2025-03-20,Thursday,Dinner,False,120,2348.55,5,6.0,1635.54
2025-03-21,Friday,Lunch,False,77,1814.2,4,3.0,695.18
2025-03-21,Friday,Dinner,False,101,1597.83,4,5.0,1370.62
2025-03-22,Saturday,Lunch,True,69,1438.5,3,3.0,660.51
2025-03-22,Saturday,Dinner,True,104,2113.64,4,6.0,1485.54
2025-03-23,Sunday,Lunch,True,51,1014.85,2,2.0,483.9
2025-03-23,Sunday,Dinner,True,82,1759.93,4,5.0,1370.62
2025-03-24,Monday,Lunch,False,30,554.69,1,1.0,241.95
2025-03-24,Monday,Dinner,False,52,1081.33,3,3.0,990.77
2025-03-25,Tuesday,Lunch,False,37,735.62,1,2.0,318.56
2025-03-25,Tuesday,Dinner,False,84,1546.73,4,4.0,1255.69
2025-03-26,Wednesday,Lunch,False,43,822.86,2,2.0,418.56
2025-03-26,Wednesday,Dinner,False,83,1822.97,4,4.0,1255.69
2025-03-27,Thursday,Lunch,False,41,856.47,1,2.0,318.56
2025-03-27,Thursday,Dinner,False,87,1497.29,4,5.0,1370.62
2025-03-28,Friday,Lunch,False,62,1218.47,2,3.0,495.18
2025-03-28,Friday,Dinner,False,122,2586.29,5,6.0,1635.54
2025-03-29,Saturday,Lunch,True,73,1269.0,3,3.0,660.51
2025-03-29,Saturday,Dinner,True,108,2121.83,5,6.0,1635.54
2025-03-30,Sunday,Lunch,True,42,754.49,1,2.0,383.9
2025-03-30,Sunday,Dinner,True,87,1585.61,4,6.0,1485.54
2025-03-31,Monday,Lunch,False,58,1060.37,2,3.0,495.18
2025-03-31,Monday,Dinner,False,53,1051.7,3,3.0,990.77
2025-04-01,Tuesday,Lunch,False,38,537.17,1,2.0,318.56
2025-04-01,Tuesday,Dinner,False,76,1457.96,4,4.0,1255.69
2025-04-02,Wednesday,Lunch,False,55,1048.74,2,2.0,418.56
2025-04-02,Wednesday,Dinner,False,112,2645.6,5,5.0,1520.62
2025-04-03,Thursday,Lunch,False,53,1002.53,2,2.0,418.56
2025-04-03,Thursday,Dinner,False,104,1949.1,5,5.0,1520.62
2025-04-04,Friday,Lunch,False,39,500000.0,1,2.0,318.56
2025-04-04,Friday,Dinner,False,106,2290.07,5,5.0,1520.62
2025-04-05,Saturday,Lunch,True,101,2048.86,4,4.0,837.13
2025-04-05,Saturday,Dinner,True,114,2605.0,5,6.0,1635.54
2025-04-06,Sunday,Lunch,yes,57,1045.03,2,,560.51
2025-04-06,Sunday,Dinner,True,93,1658.86,4,6.0,1485.54
2025-04-07,Monday,Lunch,False,33,772.83,1,2.0,318.56
2025-04-07,Monday,Dinner,False,82,1624.49,4,4.0,1255.69
2025-04-08,Tuesday,Lunch,False,34,650.05,1,2.0,318.56
2025-04-08,Tuesday,Dinner,False,61,1181.66,3,4.0,1105.69
2025-04-09,Wednesday,Lunch,False,42,855.09,1,2.0,318.56
2025-04-09,Wednesday,Dinner,False,83,1301.99,4,4.0,1255.69
2025-04-10,Thursday,Lunch,False,57,1041.86,2,3.0,495.18
2025-04-10,Thursday,Dinner,False,138,2318.44,5,6.0,1635.54
2025-04-11,Friday,Lunch,False,74,1252.43,2,3.0,495.18
2025-04-11,Friday,Dinner,False,136,2493.71,5,6.0,1635.54
2025-04-12,Saturday,Lunch,True,69,1293.09,2,3.0,560.51
2025-04-12,Saturday,Dinner,True,161,2888.11,5,8.0,1865.38
2025-04-13,Sunday,Lunch,True,55,889.88,2,2.0,483.9
2025-04-13,Sunday,Dinner,True,73,1412.04,4,5.0,1370.62
2025-04-14,Monday,Lunch,False,25,648.44,1,1.0,241.95
2025-04-14,Monday,Dinner,False,62,1089.12,3,4.0,1105.69
2025-04-15,Tuesday,Lunch,False,41,851.59,1,2.0,318.56
2025-04-15,Tuesday,Dinner,False,59,1267.31,3,4.0,1105.69
2025-04-16,Wednesday,Lunch,False,34,678.39,1,2.0,318.56
2025-04-16,Wednesday,Dinner,False,104,2461.77,5,5.0,1520.62
2025-04-17,Thursday,Lunch,False,48,1097.11,2,2.0,418.56
2025-04-17,Thursday,Dinner,False,87,1624.23,4,5.0,1370.62
2025-04-18,Friday,Lunch,False,43,,2,2.0,418.56
2025-04-18,Friday,Dinner,False,98,1579.04,4,5.0,1370.62
2025-04-19,Saturday,Lunch,True,67,1335.22,3,3.0,660.51
2025-04-19,Saturday,Dinner,True,109,1988.56,5,6.0,1635.54
2025-04-20,Sunday,Lunch,True,57,1019.97,2,3.0,560.51
2025-04-20,Sunday,Dinner,True,126,2844.73,5,7.0,1750.46
2025-04-21,Monday,Lunch,False,49,1021.93,2,2.0,418.56
2025-04-21,Monday,Dinner,False,73,1390.14,4,4.0,1255.69
2025-04-22,Tuesday,Lunch,False,32,632.18,1,2.0,318.56
2025-04-22,Tuesday,Dinner,False,67,1271.94,3,4.0,1105.69
2025-04-23,Wednesday,Lunch,False,51,905.04,2,2.0,418.56
2025-04-23,Wednesday,Dinner,False,78,1549.21,4,4.0,1255.69
2025-04-24,Thursday,Lunch,False,41,1028.95,1,2.0,318.56
2025-04-24,Thursday,Dinner,False,97,1772.31,4,5.0,1370.62
2025-04-25,Friday,Lunch,False,79,1642.33,4,3.0,695.18
2025-04-25,Friday,Dinner,False,119,2340.14,5,6.0,1635.54
2025-04-26,Saturday,Lunch,True,71,1362.32,3,3.0,660.51
2025-04-26,Saturday,Dinner,True,122,2510.09,5,7.0,1750.46
2025-04-27,Sunday,Lunch,True,45,966.71,2,2.0,483.9
2025-04-27,Sunday,Dinner,True,92,1794.97,4,,1485.54
2025-04-28,Monday,Lunch,False,32,687.86,1,2.0,318.56
2025-04-28,Monday,Dinner,False,70,1479.56,3,4.0,1105.69
2025-04-29,Tuesday,Lunch,False,28,,1,1.0,241.95
2025-04-29,Tuesday,Dinner,False,62,1391.47,3,4.0,1105.69
2025-04-30,Wednesday,Lunch,False,38,994.49,1,2.0,318.56
2025-04-30,Wednesday,Dinner,False,62,1053.7,3,4.0,1105.69
2025-05-01,Thursday,Lunch,False,53,1195.64,2,2.0,418.56
2025-05-01,Thursday,Dinner,False,86,1546.15,4,5.0,1370.62
2025-05-02,Friday,Lunch,False,68,1472.29,3,3.0,595.18
2025-05-02,Friday,Dinner,False,114,2440.07,5,5.0,1520.62
2025-05-03,Saturday,dinner,True,50,913.17,2,2.0,483.9
2025-05-03,Saturday,Dinner,True,121,2172.72,5,7.0,1750.46
2025-05-04,Sunday,Lunch,True,85,1485.63,4,3.0,760.51
2025-05-04,Sunday,Dinner,True,96,2114.4,4,6.0,1485.54
2025-05-05,Monday,Lunch,False,42,748.51,1,2.0,318.56
2025-02-30,Monday,Dinner,False,67,-200.0,3,4.0,1105.69
2025-05-06,Tuesday,Lunch,False,33,768.3,1,2.0,318.56
2025-05-06,Tuesday,Dinner,False,86,1892.98,4,5.0,1370.62
2025-05-07,Wednesday,DINNER,False,38,748.96,1,2.0,318.56
2025-05-07,Wednesday,Dinner,False,86,1627.72,4,5.0,1370.62
2025-05-08,Thursday,Lunch,False,52,1121.78,2,2.0,418.56
2025-05-08,Thursday,Dinner,False,114,2465.16,5,5.0,1520.62
2025-05-09,Friday,Lunch,False,74,1541.66,3,3.0,595.18
2025-05-09,Friday,Dinner,False,126,2649.81,5,6.0,1635.54
2025-05-10,Saturday,Lunch,True,80,1507.16,4,3.0,760.51
2025-05-10,Saturday,Dinner,True,123,2260.7,5,7.0,1750.46
2025-05-11,Sunday,Lunch,True,49,993.89,2,2.0,483.9
2025-05-11,Sunday,Dinner,True,82,1627.12,4,5.0,1370.62
2025-05-12,Monday,Lunch,False,35,617.64,1,2.0,318.56
2025-05-12,Monday,Dinner,False,86,1677.77,4,5.0,1370.62
2025-05-13,Tuesday,Lunch,False,43,858.28,2,2.0,418.56
2025-05-13,Tuesday,Dinner,False,65,1172.61,3,4.0,1105.69
2025-05-14,Wednesday,Lunch,False,48,753.59,2,2.0,418.56
2025-05-14,Wednesday,Dinner,False,66,1481.21,3,4.0,1105.69
2025-05-15,Thursday,Lunch,False,56,857.11,2,3.0,495.18
2025-05-15,Thursday,Dinner,False,86,2384.81,4,5.0,1370.62
2025-05-16,Friday,Lunch,False,68,1328.51,3,3.0,595.18
2025-05-16,Friday,Dinner,False,134,2483.39,5,6.0,1635.54
2025-05-17,Saturday,Lunch,True,64,1183.48,2,3.0,560.51
2025-05-17,Saturday,Dinner,True,101,1914.05,4,6.0,1485.54
2025-05-18,Sunday,Lunch,True,45,1164.46,2,2.0,483.9
2025-05-18,Sunday,Dinner,True,124,2542.22,5,7.0,1750.46
2025-05-19,Monday,Lunch,False,55,1014.1,2,2.0,418.56
2025-05-19,Monday,Dinner,False,86,1613.26,4,5.0,1370.62
2025-05-20,Tuesday,Lunch,False,40,696.94,1,2.0,318.56
2025-05-20,Tuesday,Dinner,False,86,1868.2,4,5.0,1370.62
,Wednesday,Lunch,False,59,862.15,2,3.0,495.18
2025-05-21,Wednesday,Dinner,False,104,1805.35,4,5.0,1370.62
2025-05-22,Thursday,Lunch,False,44,752.2,2,2.0,418.56
2025-05-22,Thursday,Dinner,False,90,1808.6,4,5.0,1370.62
2025-05-23,Friday,Lunch,False,69,1414.34,3,3.0,595.18
2025-05-23,Friday,Dinner,False,132,2720.62,5,6.0,1635.54
2025-05-24,Saturday,Lunch,True,64,1330.63,3,3.0,660.51
2025-05-24,Saturday,Dinner,True,161,3200.93,5,8.0,1865.38
2025-05-25,Sunday,Lunch,True,60,1243.75,2,3.0,560.51
2025-05-25,Sunday,Dinner,True,93,1717.3,4,6.0,1485.54
2025-05-26,Monday,Lunch,False,41,806.16,1,2.0,318.56
2025-05-26,Monday,Dinner,False,68,1222.38,3,4.0,1105.69
2025-05-27,Tuesday,Lunch,False,28,624.98,1,1.0,241.95
2025-05-27,Tuesday,Dinner,False,76,1314.33,4,4.0,1255.69
2025-05-28,Wednesday,Lunch,False,53,1084.98,2,2.0,418.56
2025-05-28,Wednesday,Dinner,False,74,1472.25,4,4.0,1255.69
2025-05-29,Thursday,Lunch,False,38,523.65,1,2.0,318.56
2025-05-29,Thursday,Dinner,False,90,2094.39,4,5.0,1370.62
2025-05-30,Friday,Lunch,False,61,1137.57,2,3.0,495.18
2025-05-30,Friday,Dinner,False,126,2609.5,5,6.0,1635.54
2025-05-31,Saturday,Lunch,True,112,1891.52,4,4.0,837.13
2025-05-31,Saturday,Dinner,True,190,3881.83,5,8.0,1865.38
2025-06-01,Sunday,Lunch,True,61,1147.55,2,3.0,560.51
2025-06-01,Sunday,Dinner,True,82,1745.04,4,5.0,1370.62
2025-06-02,Monday,Lunch,False,48,978.06,2,2.0,418.56
2025-06-02,Monday,Dinner,False,103,1774.13,4,5.0,1370.62
2025-06-03,Tuesday,Lunch,False,53,1071.08,2,2.0,418.56
2025-06-03,Tuesday,Dinner,False,83,1722.28,4,4.0,1255.69
2025-06-04,Wednesday,Lunch,False,54,1060.66,2,2.0,418.56
2025-06-04,Wednesday,Dinner,False,83,,4,4.0,1255.69
2025-06-05,Thursday,Lunch,False,41,851.29,1,2.0,318.56
2025-06-05,Thursday,Dinner,False,84,1769.26,4,4.0,1255.69
2025-06-06,Friday,Lunch,False,79,1604.01,4,3.0,695.18
2025-06-06,Friday,Dinner,False,145,2529.71,5,6.0,1635.54
2025-06-07,Saturday,Lunch,True,77,1479.65,4,3.0,760.51
2025-06-07,Saturday,Dinner,True,187,3518.09,5,8.0,1865.38
2025-06-08,Sunday,Lunch,True,75,1594.34,3,3.0,660.51
2025-06-08,Sunday,Dinner,True,100,1836.15,4,6.0,1485.54
2025-06-09,Monday,Lunch,False,26,467.46,1,1.0,241.95
2025-06-09,Monday,Dinner,False,103,1937.15,5,5.0,1520.62
2025-06-10,Tuesday,Lunch,False,61,1073.65,2,3.0,495.18
2025-06-10,Tuesday,Dinner,False,77,1764.4,4,4.0,1255.69
2025-06-11,Wednesday,Lunch,False,52,979.86,2,2.0,418.56
2025-06-11,Wednesday,Dinner,False,101,2299.76,5,5.0,1520.62
2025-06-12,Thursday,Lunch,False,54,1129.35,2,2.0,418.56
2025-06-12,Thursday,Dinner,False,130,2652.69,5,6.0,1635.54
2025-06-13,Friday,Lunch,False,70,1507.19,3,3.0,595.18
2025-06-13,Friday,Dinner,False,128,2237.96,5,6.0,1635.54
2025-06-14,Saturday,Lunch,True,85,1945.02,4,3.0,760.51
2025-06-14,Saturday,Dinner,True,156,3179.35,5,8.0,1865.38
2025-06-15,Sunday,Lunch,True,61,1146.61,2,3.0,560.51
2025-06-15,Sunday,Dinner,True,85,1376.11,4,5.0,1370.62
2025-06-16,Monday,Lunch,False,44,742.31,2,2.0,418.56
2025-06-16,Monday,Dinner,False,96,1621.49,4,5.0,1370.62
2025-06-17,Tuesday,Lunch,False,49,1155.73,2,2.0,418.56
2025-06-17,Tuesday,Dinner,False,82,1594.47,4,4.0,1255.69
2025-06-18,Wednesday,Lunch,False,62,1130.01,2,3.0,495.18
2025-06-18,Wednesday,Dinner,False,100,1842.97,4,5.0,1370.62
2025-06-19,Thursday,Lunch,False,60,1210.93,2,3.0,495.18
2025-06-19,Thursday,Dinner,False,110,2255.84,5,5.0,1520.62
2025-06-20,Friday,Lunch,False,78,1547.96,4,3.0,695.18
2025-06-20,Friday,Dinner,False,135,2608.43,5,6.0,1635.54
2025-06-21,Saturday,Lunch,True,94,1752.87,4,4.0,837.13
2025-06-21,Saturday,Dinner,True,141,2626.65,5,7.0,1750.46
2025-06-22,Sunday,Lunch,True,72,1218.67,2,3.0,560.51
2025-06-22,Sunday,Dinner,True,119,2264.64,5,7.0,1750.46
2025-06-23,Monday,Lunch,False,35,480.71,1,2.0,318.56
2025-06-23,Monday,Dinner,False,75,1516.37,4,4.0,1255.69
2025-06-24,Tuesday,Lunch,False,42,687.24,1,2.0,318.56
2025-06-24,Tuesday,Dinner,False,87,1851.29,4,5.0,1370.62
2025-06-25,Wednesday,Lunch,False,48,744.9,2,2.0,418.56
2025-06-25,Wednesday,Dinner,False,89,1585.41,4,5.0,1370.62
2025-06-26,Thursday,Lunch,False,80,1257.04,4,3.0,695.18
2025-06-26,Thursday,Dinner,False,86,1607.72,4,5.0,1370.62
2025-06-27,Friday,Lunch,False,112,2393.81,4,4.0,771.79
2025-06-27,Friday,Dinner,False,179,3704.74,5,7.0,1750.46
2025-06-28,Saturday,Lunch,True,72,1573.9,3,3.0,660.51
2025-06-28,Saturday,Dinner,True,137,2640.9,5,7.0,1750.46
2025-06-29,Sunday,Lunch,True,51,1032.94,2,2.0,483.9
2025-06-29,Sunday,Dinner,True,122,2200.98,5,7.0,1750.46
2025-06-30,Monday,Lunch,False,46,788.67,2,2.0,418.56
2025-06-30,Monday,Dinner,False,65,1593.83,3,4.0,1105.69
2025-07-01,Tuesday,Lunch,False,42,768.76,1,2.0,318.56
2025-07-01,Tuesday,Dinner,False,81,1531.01,4,4.0,1255.69
2025-07-02,Wednesday,Lunch,False,80,1552.96,4,3.0,695.18
2025-07-02,Wednesday,Dinner,False,84,1316.05,4,4.0,1255.69
2025-07-03,Thursday,Lunch,False,67,1366.52,2,3.0,495.18
2025-07-03,Thursday,Dinner,False,96,1994.39,4,5.0,1370.62
2025-07-04,Friday,Lunch,False,75,1374.69,3,3.0,595.18
2025-07-04,Friday,Dinner,False,121,2364.28,5,6.0,1635.54
2025-07-05,Saturday,Lunch,True,83,1413.44,4,3.0,760.51
2025-07-05,Saturday,Dinner,True,177,2898.24,5,8.0,1865.38
2025-07-06,Sunday,Lunch,True,70,1255.52,3,3.0,660.51
2025-07-06,Sunday,Dinner,True,103,2293.16,5,6.0,1635.54
2025-07-07,Monday,Lunch,False,45,885.86,2,2.0,418.56
2025-07-07,Monday,Dinner,False,121,2302.4,5,6.0,1635.54
2025-07-08,Tuesday,Lunch,False,32,764.66,1,2.0,318.56
2025-07-08,Tuesday,Dinner,False,76,1330.29,4,4.0,1255.69
2025-07-09,Wednesday,Lunch,False,55,980.58,2,2.0,418.56
2025-07-09,Wednesday,Dinner,False,92,1737.59,4,5.0,1370.62
2025-07-10,Thursday,Lunch,False,96,2154.67,4,4.0,771.79
2025-07-10,Thursday,Dinner,False,135,2658.02,5,6.0,1635.54
2025-07-11,Friday,Lunch,False,108,2368.18,4,4.0,771.79
2025-07-11,Friday,Dinner,False,158,2961.2,5,7.0,1750.46
2025-07-12,Saturday,Lunch,True,112,2228.84,4,4.0,837.13
2025-07-12,Saturday,Dinner,True,174,3213.85,5,8.0,1865.38
2025-07-13,Sunday,DINNER,True,66,1068.2,2,3.0,560.51
2025-07-13,Sunday,Dinner,True,118,2361.73,5,7.0,1750.46
2025-07-14,Monday,Lunch,False,37,702.04,1,2.0,318.56
2025-07-14,Monday,Dinner,False,103,1949.88,4,5.0,1370.62
2025-07-15,Tuesday,Lunch,False,47,1087.06,2,2.0,418.56
2025-07-15,Tuesday,Dinner,False,75,1574.59,4,4.0,1255.69
2025-07-16,Wednesday,Lunch,False,49,976.83,2,2.0,418.56
2025-07-16,Wednesday,Dinner,False,78,1648.85,4,4.0,1255.69
2025-07-17,Thursday,Lunch,False,69,1499.14,3,3.0,595.18
2025-07-17,Thursday,Dinner,False,126,2458.49,5,6.0,1635.54
2025-07-18,Friday,Lunch,False,56,1203.82,2,3.0,495.18
2025-07-18,Friday,Dinner,False,109,2463.28,5,5.0,1520.62
2025-07-19,Saturday,Lunch,True,73,1395.01,3,3.0,660.51
2025-07-19,Saturday,Dinner,True,138,2514.79,5,7.0,1750.46
2025-07-20,Sunday,Lunch,True,52,948.15,2,2.0,483.9
2025-07-20,Sunday,Dinner,True,88,1748.1,4,6.0,1485.54
2025-07-21,Monday,Lunch,False,29,693.94,1,1.0,241.95
2025-07-21,Monday,Dinner,False,77,1641.68,4,4.0,1255.69
2025-07-22,Tuesday,Lunch,False,37,874.27,1,2.0,318.56
2025-07-22,Tuesday,Dinner,False,74,1456.32,4,4.0,1255.69
2025-07-23,Wednesday,Lunch,False,60,1250.95,2,3.0,495.18
2025-07-23,Wednesday,Dinner,False,106,1709.43,5,5.0,1520.62
2025-07-24,Thursday,Lunch,False,55,1044.21,2,2.0,418.56
2025-07-24,Thursday,Dinner,False,101,2105.93,4,5.0,1370.62
2025-07-25,Friday,Lunch,False,79,1909.21,4,3.0,695.18
2025-07-25,Friday,Dinner,False,148,2993.01,5,7.0,1750.46
2025-07-26,Saturday,Lunch,True,94,1987.17,4,4.0,837.13
2025-07-26,Saturday,Dinner,True,141,2566.09,5,7.0,1750.46
2025-07-27,Sunday,Lunch,True,85,1625.75,4,3.0,760.51
2025-07-27,Sunday,Dinner,True,119,2597.42,5,7.0,1750.46
2025-07-28,Monday,Lunch,False,34,840.72,1,2.0,318.56
2025-07-28,Monday,Dinner,False,68,1421.9,3,4.0,1105.69
2025-07-29,Tuesday,Lunch,False,39,665.99,1,2.0,318.56
2025-07-29,Tuesday,Dinner,False,100,1947.43,4,5.0,1370.62
2025-07-30,Wednesday,Lunch,False,45,883.4,2,2.0,418.56
2025-07-30,Wednesday,Dinner,False,109,1813.17,5,5.0,1520.62
2025-07-31,Thursday,Lunch,False,66,1133.03,2,3.0,495.18
2025-07-31,Thursday,Dinner,False,135,2619.17,5,6.0,1635.54
2025-08-01,Friday,Lunch,False,56,1132.15,2,3.0,495.18
2025-08-01,Friday,Dinner,False,86,1473.05,4,5.0,1370.62
2025-08-02,Saturday,Lunch,True,102,2418.08,4,4.0,837.13
2025-08-02,Saturday,Dinner,True,169,3214.32,5,8.0,1865.38
2025-08-03,Sunday,Lunch,True,63,1385.9,2,3.0,560.51
2025-08-03,Sunday,Dinner,True,176,3159.67,5,8.0,1865.38
2025-08-04,Monday,Lunch,False,47,825.4,2,2.0,418.56
2025-08-04,Monday,Dinner,False,76,2080.37,4,4.0,1255.69
2025-08-05,Tuesday,Lunch,False,67,1230.9,2,3.0,495.18
2025-08-05,Tuesday,Dinner,False,9999,1891.94,5,5.0,1520.62
2025-08-06,Wednesday,Lunch,False,60,1023.12,2,3.0,495.18
2025-08-06,Wednesday,Dinner,False,103,1945.14,4,5.0,1370.62
2025-08-07,Thursday,Lunch,False,53,865.76,2,2.0,418.56
2025-08-07,Thursday,Dinner,True,83,1400.93,4,4.0,1255.69
2025-08-08,Friday,Lunch,False,65,1346.98,2,3.0,495.18
2025-08-08,Friday,Dinner,False,170,3401.35,5,7.0,1750.46
2025-08-09,Saturday,Lunch,1,68,1561.72,3,3.0,660.51
2025-08-09,Saturday,Dinner,True,133,2410.94,5,7.0,1750.46
2025-08-10,Sunday,Lunch,True,63,1135.81,2,3.0,560.51
2025-08-10,Sunday,Dinner,True,101,2148.03,5,6.0,1635.54
2025-08-11,Monday,Lunch,False,40,633.93,1,2.0,318.56
2025-08-11,Monday,Dinner,False,77,1384.94,4,4.0,1255.69
2025-08-12,Tuesday,Lunch,False,46,,2,2.0,418.56
2025-08-12,Tuesday,Dinner,False,78,1455.54,4,4.0,1255.69
2025-08-13,Wednesday,Lunch,False,62,1119.94,2,3.0,495.18
2025-08-13,Wednesday,Dinner,False,105,1966.48,4,5.0,1370.62
2025-08-14,Thursday,Lunch,False,55,946.51,2,2.0,418.56
2025-08-14,Thursday,Dinner,False,88,1573.42,4,5.0,1370.62
2025-08-15,Friday,Lunch,False,71,1292.39,2,3.0,495.18
2025-08-15,Friday,Dinner,False,140,2681.36,5,6.0,1635.54
2025-08-16,Saturday,Lunch,True,73,1485.37,3,3.0,660.51
2025-08-16,Saturday,Dinner,True,170,2933.68,5,8.0,1865.38
2025-08-17,Sunday,Lunch,True,55,1122.14,2,2.0,483.9
2025-08-17,Sunday,Dinner,True,108,1985.12,5,6.0,1635.54
2025-08-18,Monday,Lunch,False,37,706.93,1,2.0,318.56
2025-08-18,Monday,Dinner,False,68,1578.24,3,4.0,1105.69
2025-08-19,Tuesday,Lunch,False,45,942.57,2,2.0,418.56
2025-08-19,Tuesday,Dinner,False,64,1039.67,3,4.0,1105.69
2025-08-20,Wednesday,Lunch,False,53,1061.4,2,2.0,418.56
2025-08-20,Wednesday,Dinner,False,106,2147.74,5,5.0,1520.62
2025-08-21,Thursday,Lunch,False,70,1375.22,2,3.0,495.18
2025-08-21,Thursday,Dinner,False,111,1830.44,5,5.0,1520.62
2025-08-22,Friday,Lunch,False,73,1542.82,3,3.0,595.18
2025-08-22,Friday,Dinner,False,136,2384.48,5,6.0,1635.54
2025-08-23,Saturday,Lunch,True,87,1737.87,4,4.0,837.13
2025-08-23,Saturday,Dinner,True,149,3040.03,5,8.0,1865.38
